,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.4196919798851013,0.9804147481918335,0.3116387724876404,0.9964422583580017
1,0.2897501289844513,0.9982210993766785,0.24561573565006256,0.9993721842765808
2,0.24671964347362518,0.9990756511688232,0.23234505951404572,0.9990233778953552
