,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,0.29608675837516785,0.9870210886001587,1.7651333808898926,0.676389217376709
1,0.1411052793264389,0.9995987415313721,0.6153527498245239,0.9818463325500488
2,0.08583233505487442,0.9997648000717163,0.20539827644824982,0.9983949661254883
3,0.05352220684289932,0.9998616576194763,0.06452347338199615,0.9990037679672241
4,0.0336112305521965,0.9999861717224121,0.07681529968976974,0.9934691190719604
